FirstName;MiddleName;LastName;BirthYear;Age;PassportID
Anton;Vasilievich;Kamishev;1925;95;77929
Svaytoslav;Ivanovich;Ivanov;2019;1;40369
Peter;Evgenievich;Dmitriev;2016;4;87844
Anton;Nikolaevich;Borisov;1932;88;59269
Nikita;Ivanovich;Borisov;1948;72;62388
Georgiy;Victorovich;Nikitin;1995;25;66417
Yuriy;Stanislavovich;Rzhevskiy;2016;4;49958
Rustam;Stanislavovich;Fedoro;1986;34;69615
Vladislav;Vladimirovich;Fedoro;1927;93;48701
Nikita;Nikolaevich;Moryashov;1991;29;62114
Evgeniy;Ivanovich;Nikitin;1910;110;72719
Andrey;Nikolaevich;Artemov;1997;23;50987
Nikolay;Ivanovich;Borisov;1936;84;28064
German;Svytoslavich;Rogkov;2008;12;65437
Boris;Victorovich;Ribin;1920;100;8859
Vitaliy;Vasilievich;Rzhevskiy;2019;1;72496
Georgiy;Nikolaevich;Volkov;1928;92;88027
Evgeniy;Olegovich;Nikitin;1930;90;12738
Rustam;Dmitrievich;Borisov;1989;31;36747
Bohdan;Stanislavovich;Krasnov;1986;34;93203
Vladislav;Evgenievich;Eliseev;1952;68;74199
Denis;Ivanovich;Dmitriev;1913;107;628
Arkady;Vitalievich;Moryashov;1960;60;36640
George;Ivanovich;Rogkov;1965;55;88134
Anton;Vladimirovich;Petrov;1998;22;75649
Arseny;Vladimirovich;Artemov;2009;11;5087
Maxim;Nikolaevich;Borisov;2012;8;60942
Alex;Evgenievich;Victorov;1975;45;45625
Vladislav;Ivanovich;Rzhevskiy;1927;93;86996
Vladislav;Victorovich;Ivanov;1933;87;48402
Stanislav;Ivanovich;Borisov;1972;48;76479
Denis;Evgenievich;Rzhevskiy;1966;54;51551
Rustam;Borisovich;Victorov;1987;33;50422
Andrey;Ivanovich;Eliseev;1998;22;54612
Peter;Olegovich;Lisev;1912;108;6991
Yuriy;Vasilievich;Volkov;1915;105;26120
Nikolay;Olegovich;Ribin;1969;51;30695
Boris;Nikolaevich;Lisev;1931;89;84047
Georgiy;Petrovich;Eliseev;1972;48;53978
Evgeniy;Vitalievich;Ribin;1977;43;28797
Arkady;Svytoslavich;Artemov;1922;98;26297
Arkady;Olegovich;Ivanov;1925;95;87569
Maxim;Vasilievich;Okunevskiy;1981;39;23905
Victor;Borisovich;Krasnov;2000;20;97054
Rustam;Vasilievich;Ribin;1917;103;69847
Arkady;Vladimirovich;Krasnov;1959;61;71202
Denis;Vladimirovich;Okunevskiy;1980;40;40079
Dmitriy;Dmitrievich;Ivanov;1973;47;34510
Nikita;Vladimirovich;Kamishev;1929;91;20859
Arnold;Borisovich;Sobolev;1977;43;11713
Evgeniy;Vasilievich;Nikitin;1910;110;67143
Boris;Ivanovich;Artemov;1955;65;14114
Svaytoslav;Stanislavovich;Dmitriev;1951;69;4068
Maxim;Olegovich;Victorov;1950;70;13800
Rustam;Nikolaevich;Petrov;1922;98;26429
German;Svytoslavich;Ribin;1961;59;12005
Rustam;Olegovich;Ivanov;1990;30;96331
Artem;Borisovich;Ribin;1973;47;49516
Vitaliy;Svytoslavich;Ivanov;1983;37;30262
Stanislav;Stanislavovich;Koshkin;1987;33;37641
Rustam;Petrovich;Eliseev;1946;74;15320
Yuriy;Victorovich;Koshkin;1970;50;70525
Evgeniy;Svytoslavich;Nikitin;1926;94;13290
Ivan;Evgenievich;Dmitriev;2001;19;75853
Vladislav;Evgenievich;Krasnov;2003;17;13089
Anton;Vitalievich;Lisev;1951;69;33857
German;Vasilievich;Lisev;1928;92;89068
German;Nikolaevich;Ivanov;1981;39;6445
Svaytoslav;Svytoslavich;Borisov;2009;11;27652
Maxim;Vladimirovich;Koshkin;1929;91;31754
Denis;Evgenievich;Borisov;1922;98;9912
Slava;Vladimirovich;Dmitriev;2018;2;16949
Peter;Ivanovich;Nikitin;2011;9;95690
Svaytoslav;Svytoslavich;Nikitin;2006;14;66237
Vladislav;Petrovich;Lisev;1920;100;58238
George;Ivanovich;Rzhevskiy;1935;85;74159
German;Olegovich;Rogkov;1970;50;79497
Boris;Ivanovich;Sobolev;1973;47;59031
Rustam;Nikolaevich;Fedoro;1962;58;47437
Slava;Evgenievich;Fedoro;1963;57;70104
Dmitriy;Victorovich;Rogkov;1955;65;11365
Slava;Vitalievich;Nikitin;2017;3;37467
Ivan;Vitalievich;Petrov;2011;9;60472
Boris;Victorovich;Artemov;1954;66;8035
Arkady;Vasilievich;Lisev;1937;83;8407
Dmitriy;Svytoslavich;Kamishev;2006;14;86996
Arseny;Borisovich;Victorov;1960;60;4281
Alex;Ivanovich;Borisov;1984;36;44108
George;Borisovich;Rogkov;1932;88;61064
Anton;Evgenievich;Volkov;1953;67;10892
Yuriy;Vitalievich;Rzhevskiy;1946;74;8130
Nikita;Ivanovich;Petrov;1939;81;50303
Arseny;Olegovich;Rogkov;1936;84;48344
Nikolay;Stanislavovich;Eliseev;1996;24;87859
Artem;Evgenievich;Dmitriev;1928;92;44032
Alex;Dmitrievich;Eliseev;1953;67;14322
Oleg;Dmitrievich;Nikitin;1976;44;82949
Stanislav;Dmitrievich;Petrov;1965;55;68068
Georgiy;Vladimirovich;Rzhevskiy;1940;80;97375
Slava;Evgenievich;Sobolev;1941;79;41975
Anton;Vasilievich;Kamishev;1936;84;39423
Anton;Evgenievich;Ribin;1965;55;98339
Rustam;Vladimirovich;Fedoro;1965;55;65837
Evgeniy;Olegovich;Eliseev;1994;26;77752
Arnold;Nikolaevich;Petrov;2014;6;68419
Peter;Olegovich;Krasnov;1941;79;16989
Boris;Olegovich;Sobolev;1979;41;14801
Oleg;Vladimirovich;Nikitin;1985;35;9179
Boris;Petrovich;Moryashov;1958;62;50205
Vladislav;Olegovich;Krasnov;1994;26;9118
Vladislav;Borisovich;Petrov;1972;48;67290
Maxim;Evgenievich;Koshkin;1930;90;70610
Vitaliy;Nikolaevich;Ribin;2004;16;90615
Vladislav;Olegovich;Eliseev;1959;61;62782
Arnold;Borisovich;Lisev;1956;64;56608
Bohdan;Petrovich;Eliseev;2014;6;12005
Artem;Ivanovich;Ivanov;1913;107;12433
Yuriy;Victorovich;Borisov;2018;2;16818
Boris;Olegovich;Okunevskiy;1991;29;19827
Maxim;Dmitrievich;Ivanov;1947;73;48429
Rustam;Vasilievich;Rzhevskiy;1915;105;45457
Vladimir;Evgenievich;Sobolev;1978;42;40900
George;Vladimirovich;Rogkov;1995;25;60194
Nikolay;Borisovich;Lisev;1961;59;55809
Nikita;Vladimirovich;Lisev;1948;72;68315
Georgiy;Olegovich;Borisov;1971;49;38413
Rustam;Olegovich;Kamishev;1956;64;56617
Maxim;Borisovich;Artemov;1955;65;28608
Vitaliy;Svytoslavich;Ribin;2009;11;5142
Nikita;Olegovich;Artemov;1992;28;12836
George;Svytoslavich;Moryashov;1952;68;48338
Boris;Ivanovich;Kamishev;1939;81;65050
Vasiliy;Vitalievich;Fedoro;1992;28;30289
Artem;Ivanovich;Fedoro;1938;82;88210
Slava;Petrovich;Nikitin;1947;73;72945
Bohdan;Vasilievich;Artemov;1957;63;95498
Anton;Olegovich;Victorov;1964;56;84160
George;Vitalievich;Borisov;1967;53;24329
Anton;Vitalievich;Fedoro;1985;35;85814
Vitaliy;Victorovich;Krasnov;2006;14;19620
Georgiy;Ivanovich;Koshkin;2013;7;53285
Boris;Vladimirovich;Okunevskiy;1995;25;17300
Andrey;Vitalievich;Fedoro;1967;53;39115
Andrey;Nikolaevich;Moryashov;1981;39;67989
Yuriy;Stanislavovich;Artemov;1954;66;17816
Oleg;Vasilievich;Artemov;2018;2;26059
Denis;Victorovich;Volkov;1978;42;48542
Artem;Vitalievich;Eliseev;1952;68;53682
Arseny;Nikolaevich;Okunevskiy;1921;99;19489
Vladislav;Olegovich;Okunevskiy;1954;66;15503
Peter;Victorovich;Koshkin;2005;15;25827
Evgeniy;Dmitrievich;Okunevskiy;1929;91;29584
Denis;Stanislavovich;Moryashov;1912;108;53248
Vladimir;Stanislavovich;Kamishev;1940;80;56849
Victor;Ivanovich;Kamishev;1914;106;5230
German;Evgenievich;Okunevskiy;1967;53;16968
Dmitriy;Ivanovich;Ivanov;1971;49;35615
Arkady;Svytoslavich;Volkov;1993;27;75829
Stanislav;Vladimirovich;Kamishev;1948;72;42081
German;Victorovich;Nikitin;1979;41;20975
Vitaliy;Vasilievich;Ivanov;1974;46;52934
Svaytoslav;Olegovich;Krasnov;1960;60;89379
Yuriy;Evgenievich;Eliseev;1984;36;11517
Arkady;Petrovich;Moryashov;2012;8;98648
Arkady;Victorovich;Rogkov;1913;107;42658
Nikolay;Ivanovich;Krasnov;1995;25;21420
Rustam;Olegovich;Rogkov;2003;17;85561
Alex;Ivanovich;Kamishev;2015;5;95120
Evgeniy;Ivanovich;Rogkov;1991;29;10711
Bohdan;Ivanovich;Victorov;1963;57;38373
Svaytoslav;Olegovich;Rzhevskiy;2006;14;16602
Dmitriy;Olegovich;Eliseev;1968;52;13614
Vladimir;Evgenievich;Rzhevskiy;1977;43;38175
Alex;Vitalievich;Ivanov;1982;38;95019
Peter;Ivanovich;Dmitriev;1979;41;5511
Anton;Ivanovich;Nikitin;1951;69;34821
Alex;Ivanovich;Krasnov;2002;18;80300
Yuriy;Stanislavovich;Eliseev;1946;74;31324
Oleg;Ivanovich;Rzhevskiy;1996;24;82390
Arkady;Borisovich;Rzhevskiy;1916;104;51350
Svaytoslav;Nikolaevich;Moryashov;1942;78;11047
German;Ivanovich;Moryashov;1922;98;10904
Rustam;Ivanovich;Petrov;1955;65;78167
Arkady;Borisovich;Eliseev;1961;59;32813
Stanislav;Evgenievich;Rogkov;1993;27;16296
Arkady;Vladimirovich;Kamishev;1928;92;41676
Andrey;Svytoslavich;Rogkov;1940;80;15140
Nikita;Victorovich;Kamishev;1982;38;87231
Arkady;Olegovich;Lisev;1925;95;88738
Arkady;Olegovich;Dmitriev;1974;46;69368
Nikolay;Dmitrievich;Koshkin;1916;104;94598
Boris;Olegovich;Okunevskiy;1945;75;34324
Yuriy;Stanislavovich;Eliseev;1952;68;27719
George;Stanislavovich;Rogkov;1993;27;84533
Anton;Svytoslavich;Dmitriev;1964;56;9595
Artem;Petrovich;Moryashov;1981;39;56364
Alex;Svytoslavich;Rogkov;1922;98;97061
Dmitriy;Nikolaevich;Volkov;1985;35;33634
Arseny;Dmitrievich;Nikitin;2011;9;61125
Vladislav;Nikolaevich;Lisev;2008;12;42170
Vladislav;Petrovich;Moryashov;1996;24;44001
Yuriy;Victorovich;Krasnov;2007;13;74871
Anton;Vasilievich;Koshkin;2014;6;5633
Rustam;Evgenievich;Borisov;1954;66;89913
Andrey;Ivanovich;Okunevskiy;1961;59;32441
Arseny;Dmitrievich;Artemov;1990;30;69350
Nikita;Vladimirovich;Sobolev;2000;20;12213
Dmitriy;Nikolaevich;Koshkin;1956;64;84319
Andrey;Vladimirovich;Moryashov;2005;15;93517
Boris;Vladimirovich;Ribin;2019;1;48234
Arkady;Vitalievich;Moryashov;1944;76;57399
German;Vasilievich;Ivanov;1950;70;13922
Nikita;Svytoslavich;Krasnov;1999;21;46705
Anton;Petrovich;Artemov;1953;67;46507
Vasiliy;Olegovich;Okunevskiy;1974;46;35850
Nikita;Dmitrievich;Volkov;1910;110;43977
Oleg;Vitalievich;Rogkov;1997;23;94589
Bohdan;Evgenievich;Rogkov;2007;13;43934
Denis;Vitalievich;Okunevskiy;2002;18;14944
Vitaliy;Nikolaevich;Krasnov;1926;94;10657
Georgiy;Stanislavovich;Kamishev;1998;22;44315
Dmitriy;Stanislavovich;Sobolev;1965;55;3915
Slava;Vitalievich;Victorov;1943;77;11444
Evgeniy;Ivanovich;Fedoro;1941;79;52174
Artem;Dmitrievich;Nikitin;2017;3;59013
Ivan;Svytoslavich;Eliseev;1970;50;50767
Anton;Olegovich;Volkov;1945;75;18378
Maxim;Ivanovich;Lisev;2000;20;42423
Alex;Vladimirovich;Rzhevskiy;1955;65;92150
Vladislav;Vladimirovich;Artemov;2010;10;76149
Svaytoslav;Svytoslavich;Fedoro;1921;99;60213
Nikolay;Evgenievich;Ivanov;1942;78;42820
Bohdan;Svytoslavich;Ribin;1979;41;8069
Anton;Olegovich;Ivanov;1931;89;15192
Denis;Olegovich;Okunevskiy;1998;22;4498
Dmitriy;Vladimirovich;Ivanov;1940;80;37894
Rustam;Evgenievich;Fedoro;2008;12;41767
Andrey;Ivanovich;Borisov;1977;43;82995
Vasiliy;Vladimirovich;Dmitriev;1983;37;8066
Vitaliy;Petrovich;Ribin;1947;73;70308
Denis;Vasilievich;Borisov;1919;101;1043
Alex;Olegovich;Petrov;1940;80;12063
Vladislav;Nikolaevich;Petrov;1998;22;25934
Oleg;Stanislavovich;Okunevskiy;1988;32;40934
Nikita;Stanislavovich;Ribin;1941;79;64177
Peter;Vladimirovich;Sobolev;1998;22;81414
Yuriy;Victorovich;Borisov;1939;81;61018
Victor;Evgenievich;Rzhevskiy;1922;98;89571
Dmitriy;Stanislavovich;Victorov;1977;43;76229
Bohdan;Nikolaevich;Victorov;1996;24;77819
Artem;Olegovich;Petrov;1932;88;82796
Peter;Vladimirovich;Moryashov;1942;78;21945
George;Ivanovich;Koshkin;1979;41;97097
Arkady;Vitalievich;Artemov;1937;83;79989
Vitaliy;Vitalievich;Petrov;1965;55;93050
Slava;Olegovich;Rogkov;2005;15;98672
Denis;Svytoslavich;Borisov;2008;12;4452
Arseny;Nikolaevich;Krasnov;1968;52;6167
Arnold;Vitalievich;Volkov;2001;19;66792
Svaytoslav;Ivanovich;Moryashov;2008;12;51680
Maxim;Victorovich;Ivanov;1993;27;4712
Oleg;Stanislavovich;Sobolev;1981;39;15878
Dmitriy;Nikolaevich;Moryashov;1976;44;46522
Arnold;Petrovich;Artemov;1993;27;43879
Alex;Petrovich;Rogkov;1930;90;55095
Andrey;Borisovich;Ivanov;1983;37;6335
Arkady;Victorovich;Sobolev;1968;52;17902
Nikolay;Nikolaevich;Artemov;2016;4;37565
Artem;Borisovich;Ribin;1986;34;49971
Svaytoslav;Evgenievich;Victorov;1929;91;94277
Stanislav;Evgenievich;Dmitriev;1956;64;45054
Evgeniy;Olegovich;Volkov;1935;85;87252
German;Olegovich;Eliseev;1911;109;74590
Svaytoslav;Vasilievich;Moryashov;1939;81;23722
Peter;Dmitrievich;Borisov;2016;4;93493
Denis;Petrovich;Krasnov;1971;49;22550
Peter;Vasilievich;Eliseev;1991;29;79311
Nikolay;Ivanovich;Ribin;1928;92;90356
Victor;Vladimirovich;Rogkov;2018;2;18921
Artem;Borisovich;Fedoro;1981;39;36701
German;Vasilievich;Ribin;1970;50;77459
Vladislav;Vasilievich;Ribin;1913;107;23126
Ivan;Victorovich;Krasnov;1913;107;49964
Nikolay;Borisovich;Sobolev;1957;63;46412
Ivan;Victorovich;Borisov;1926;94;19953
Victor;Ivanovich;Krasnov;2005;15;13718
George;Nikolaevich;Fedoro;1989;31;42945
Stanislav;Petrovich;Lisev;2012;8;38584
Anton;Borisovich;Victorov;1978;42;49812
Georgiy;Evgenievich;Fedoro;1929;91;34461
Peter;Vitalievich;Borisov;2000;20;36896
Victor;Vasilievich;Petrov;1945;75;69600
Vasiliy;Victorovich;Petrov;1951;69;89660
Denis;Ivanovich;Sobolev;1949;71;35370
Arkady;Ivanovich;Okunevskiy;1940;80;86870
Dmitriy;Svytoslavich;Borisov;1955;65;32770
Anton;Stanislavovich;Victorov;1939;81;65370
Oleg;Ivanovich;Krasnov;1949;71;60924
Vladimir;Olegovich;Borisov;1947;73;3686
Denis;Borisovich;Fedoro;1945;75;59559
Stanislav;Stanislavovich;Rogkov;1919;101;18985
Boris;Petrovich;Moryashov;1976;44;77150
Maxim;Ivanovich;Kamishev;2018;2;78276
Maxim;Vasilievich;Eliseev;1992;28;70232
Georgiy;Svytoslavich;Volkov;1916;104;13983
George;Svytoslavich;Volkov;1999;21;49729
Arseny;Vasilievich;Kamishev;1988;32;18686
Svaytoslav;Borisovich;Lisev;1952;68;39551
Anton;Ivanovich;Kamishev;1978;42;86077
Oleg;Vladimirovich;Fedoro;1976;44;63689
Rustam;Dmitrievich;Rogkov;2013;7;77953
Boris;Svytoslavich;Okunevskiy;1911;109;93115
Oleg;Olegovich;Lisev;2008;12;42637
Arseny;Vitalievich;Volkov;1971;49;25302
Denis;Victorovich;Petrov;1921;99;851
Slava;Borisovich;Nikitin;2011;9;99996
Arseny;Dmitrievich;Rzhevskiy;1937;83;63893
Peter;Nikolaevich;Krasnov;1982;38;36875
Bohdan;Nikolaevich;Okunevskiy;1987;33;67796
Arnold;Evgenievich;Okunevskiy;2006;14;77309
Vitaliy;Ivanovich;Dmitriev;1966;54;8975
Rustam;Borisovich;Lisev;1990;30;84978
Georgiy;Olegovich;Koshkin;1938;82;63869
Svaytoslav;Evgenievich;Ivanov;1976;44;72286
Peter;Borisovich;Nikitin;2010;10;80016
Alex;Svytoslavich;Victorov;1998;22;32795
Rustam;Dmitrievich;Nikitin;1981;39;51207
Nikita;Nikolaevich;Ivanov;2009;11;37543
Evgeniy;Ivanovich;Krasnov;1976;44;47322
Vladimir;Ivanovich;Koshkin;1918;102;57203
Rustam;Dmitrievich;Okunevskiy;1977;43;72811
Alex;Vladimirovich;Okunevskiy;1935;85;65126
Vladimir;Vasilievich;Ribin;1984;36;88882
Victor;Svytoslavich;Moryashov;1948;72;21185
Arkady;Svytoslavich;Dmitriev;2010;10;65959
Maxim;Evgenievich;Ribin;1914;106;94958
Oleg;Dmitrievich;Okunevskiy;1971;49;47175
Arseny;Vitalievich;Koshkin;1972;48;22244
Arkady;Vasilievich;Volkov;1917;103;13263
Vladislav;Olegovich;Dmitriev;1986;34;63353
Nikolay;Borisovich;Victorov;1994;26;56566
Ivan;Petrovich;Volkov;1966;54;7397
Dmitriy;Ivanovich;Rzhevskiy;2015;5;9610
Rustam;Ivanovich;Sobolev;1923;97;7168
Nikita;Victorovich;Nikitin;1999;21;44248
Alex;Victorovich;Ribin;1917;103;95403
Arseny;Vasilievich;Sobolev;1953;67;72985
Dmitriy;Nikolaevich;Victorov;1926;94;89266
Svaytoslav;Svytoslavich;Fedoro;1940;80;58040
Evgeniy;Ivanovich;Victorov;1934;86;96844
Stanislav;Ivanovich;Ivanov;2000;20;77397
Artem;Stanislavovich;Dmitriev;1978;42;60866
Denis;Evgenievich;Artemov;2003;17;23969
Ivan;Olegovich;Dmitriev;1934;86;72688
Oleg;Dmitrievich;Borisov;1940;80;36017
Vladimir;Ivanovich;Lisev;1939;81;26459
Oleg;Vladimirovich;Petrov;1955;65;86944
Alex;Vitalievich;Volkov;1912;108;21942
Artem;Petrovich;Borisov;2008;12;12598
Peter;Borisovich;Kamishev;1957;63;26877
Oleg;Olegovich;Sobolev;1999;21;37498
Bohdan;Vladimirovich;Victorov;1958;62;39042
Andrey;Victorovich;Okunevskiy;2007;13;89364
George;Vitalievich;Kamishev;1974;46;6146
Vladislav;Vasilievich;Sobolev;1964;56;77840
Vasiliy;Ivanovich;Ivanov;1924;96;31586
Dmitriy;Petrovich;Volkov;1955;65;69454
Vasiliy;Borisovich;Nikitin;1998;22;77761
Rustam;Dmitrievich;Borisov;1989;31;30249
Vladimir;Evgenievich;Dmitriev;2014;6;39048
Anton;Vladimirovich;Ivanov;1936;84;42094
Ivan;Victorovich;Fedoro;1913;107;55989
Stanislav;Svytoslavich;Artemov;1957;63;40998
Nikolay;Svytoslavich;Borisov;1971;49;43089
Arseny;Olegovich;Eliseev;1971;49;88540
German;Vasilievich;Krasnov;1957;63;67857
Arnold;Victorovich;Fedoro;1952;68;82906
Rustam;Vladimirovich;Petrov;1916;104;10110
Slava;Olegovich;Okunevskiy;1911;109;57008
Yuriy;Olegovich;Rzhevskiy;1971;49;11413
Nikita;Borisovich;Fedoro;2012;8;9640
Stanislav;Dmitrievich;Volkov;1956;64;56636
Alex;Ivanovich;Volkov;1922;98;84661
Bohdan;Ivanovich;Koshkin;1981;39;75902
Rustam;Petrovich;Rogkov;2000;20;64925
Slava;Nikolaevich;Volkov;1962;58;78182
Vitaliy;Olegovich;Petrov;1924;96;94775
George;Svytoslavich;Artemov;2005;15;89474
Georgiy;Evgenievich;Kamishev;1946;74;99722
Svaytoslav;Dmitrievich;Petrov;1947;73;32233
Boris;Stanislavovich;Okunevskiy;2000;20;47248
Yuriy;Evgenievich;Dmitriev;1988;32;10074
Vitaliy;Olegovich;Okunevskiy;1957;63;567
Evgeniy;Evgenievich;Koshkin;2000;20;15945
Arnold;Svytoslavich;Rogkov;2004;16;70555
Georgiy;Evgenievich;Moryashov;1947;73;25128
Nikita;Olegovich;Moryashov;2016;4;82180
Vladimir;Olegovich;Krasnov;2017;3;29178
Arnold;Petrovich;Rogkov;1950;70;53242
Ivan;Svytoslavich;Rzhevskiy;1939;81;75597
Arkady;Evgenievich;Eliseev;1987;33;47407
Arkady;Ivanovich;Artemov;1928;92;63539
Maxim;Vladimirovich;Moryashov;1974;46;23163
Denis;Borisovich;Moryashov;2017;3;70119
Vladislav;Ivanovich;Victorov;1938;82;67723
Denis;Victorovich;Rzhevskiy;1989;31;7992
Andrey;Vitalievich;Fedoro;2008;12;92492
Vitaliy;Stanislavovich;Fedoro;2012;8;4794
Arkady;Ivanovich;Fedoro;1976;44;87340
Rustam;Vladimirovich;Rzhevskiy;1998;22;11737
Boris;Svytoslavich;Artemov;1935;85;96700
Oleg;Victorovich;Eliseev;1975;45;54261
Georgiy;Olegovich;Okunevskiy;1950;70;4077
Nikolay;Olegovich;Krasnov;1956;64;94888
Maxim;Victorovich;Dmitriev;1941;79;5624
Yuriy;Victorovich;Sobolev;2012;8;49687
Nikita;Vladimirovich;Krasnov;1966;54;30112
Vitaliy;Petrovich;Lisev;1919;101;47672
Alex;Stanislavovich;Fedoro;1940;80;34690
Alex;Petrovich;Okunevskiy;1910;110;9292
Alex;Petrovich;Rogkov;1967;53;85760
Alex;Olegovich;Ribin;1947;73;8713
Stanislav;Olegovich;Krasnov;2013;7;34473
Anton;Olegovich;Kamishev;2018;2;37061
Ivan;Ivanovich;Fedoro;2009;11;29331
Vladimir;Svytoslavich;Moryashov;1952;68;63029
Peter;Dmitrievich;Petrov;1950;70;86724
Dmitriy;Evgenievich;Borisov;1961;59;55201
Maxim;Svytoslavich;Victorov;2012;8;76338
Ivan;Petrovich;Nikitin;1929;91;50410
Georgiy;Evgenievich;Moryashov;1940;80;84926
George;Olegovich;Koshkin;1931;89;86056
Boris;Nikolaevich;Okunevskiy;1969;51;10974
Vitaliy;Dmitrievich;Kamishev;1932;88;24744
Rustam;Petrovich;Sobolev;1977;43;27594
Maxim;Ivanovich;Petrov;1925;95;49034
Peter;Petrovich;Borisov;1944;76;43208
Arkady;Victorovich;Victorov;1934;86;54966
Nikita;Olegovich;Rzhevskiy;1994;26;2346
Arseny;Evgenievich;Eliseev;1923;97;88219
Vasiliy;Dmitrievich;Ribin;1948;72;14413
Stanislav;Vasilievich;Moryashov;1950;70;8215
Stanislav;Dmitrievich;Rzhevskiy;1962;58;88961
Victor;Borisovich;Artemov;1991;29;96249
Alex;Nikolaevich;Rogkov;1922;98;4846
Arseny;Olegovich;Krasnov;1981;39;5865
Boris;Olegovich;Moryashov;1984;36;59459
George;Vasilievich;Nikitin;1910;110;50117
Evgeniy;Stanislavovich;Borisov;2010;10;45927
German;Vladimirovich;Kamishev;1957;63;93008
Dmitriy;Dmitrievich;Artemov;1942;78;3448
Stanislav;Borisovich;Fedoro;1941;79;24527
Denis;Dmitrievich;Eliseev;1938;82;90588
Yuriy;Vasilievich;Lisev;2010;10;12048
Stanislav;Svytoslavich;Lisev;1952;68;56718
Georgiy;Vladimirovich;Ribin;1915;105;98391
Bohdan;Olegovich;Dmitriev;1973;47;44715
Vitaliy;Evgenievich;Ribin;1920;100;21042
Denis;Dmitrievich;Artemov;1956;64;61326
German;Svytoslavich;Victorov;2016;4;20114
Ivan;Vasilievich;Volkov;1979;41;12875
Ivan;Evgenievich;Ivanov;1943;77;47355
Vitaliy;Olegovich;Artemov;1947;73;35230
George;Nikolaevich;Borisov;2005;15;47337
Stanislav;Olegovich;Volkov;1929;91;61412
Peter;Borisovich;Krasnov;2001;19;17319
Victor;Dmitrievich;Moryashov;2019;1;79634
Anton;Stanislavovich;Okunevskiy;1926;94;26639
Stanislav;Nikolaevich;Petrov;1918;102;52046
Artem;Petrovich;Krasnov;1975;45;52488
Nikolay;Olegovich;Rogkov;1982;38;2124
Andrey;Vasilievich;Nikitin;1916;104;28992
Vitaliy;Victorovich;Nikitin;1958;62;49116
Anton;Borisovich;Fedoro;1974;46;73107
Vladimir;Petrovich;Borisov;1946;74;83809
Georgiy;Petrovich;Artemov;1968;52;6436
Stanislav;Dmitrievich;Ivanov;1922;98;53578
German;Dmitrievich;Kamishev;2001;19;99456
Nikolay;Olegovich;Okunevskiy;1944;76;68449
Nikita;Victorovich;Victorov;2011;9;85711
Nikita;Evgenievich;Kamishev;2013;7;66884
Svaytoslav;Victorovich;Fedoro;1983;37;91647
Ivan;Dmitrievich;Rogkov;2013;7;1852
Victor;Vitalievich;Sobolev;1951;69;64394
George;Vitalievich;Eliseev;1932;88;37864
Rustam;Ivanovich;Krasnov;1934;86;18533
Boris;Svytoslavich;Kamishev;2014;6;99560
Yuriy;Petrovich;Ribin;1931;89;25232
Denis;Vladimirovich;Ribin;1986;34;95760
Maxim;Petrovich;Rzhevskiy;1983;37;96359
Denis;Ivanovich;Petrov;1931;89;70958
Stanislav;Petrovich;Krasnov;2005;15;34257
Rustam;Borisovich;Rzhevskiy;1987;33;22482
Victor;Petrovich;Rogkov;1934;86;87719
Boris;Petrovich;Ivanov;1953;67;78014
Vasiliy;Olegovich;Petrov;1921;99;38279
Vasiliy;Nikolaevich;Krasnov;1962;58;67296
Andrey;Evgenievich;Okunevskiy;1975;45;1544
George;Borisovich;Moryashov;1972;48;56642
Svaytoslav;Petrovich;Okunevskiy;1984;36;27475
Stanislav;Victorovich;Okunevskiy;1954;66;56959
Vasiliy;Vladimirovich;Kamishev;1980;40;84667
Ivan;Victorovich;Ivanov;1986;34;78954
Dmitriy;Svytoslavich;Okunevskiy;1946;74;78609
Andrey;Svytoslavich;Okunevskiy;1973;47;4550
Stanislav;Ivanovich;Okunevskiy;1918;102;45594
Andrey;Borisovich;Kamishev;1968;52;84401
Yuriy;Vitalievich;Artemov;1966;54;44529
Rustam;Olegovich;Nikitin;1988;32;70018
Rustam;Dmitrievich;Kamishev;2015;5;1168
Oleg;Ivanovich;Sobolev;2002;18;58012
Georgiy;Ivanovich;Lisev;1938;82;5615
Peter;Dmitrievich;Lisev;1952;68;75621
Evgeniy;Borisovich;Moryashov;1990;30;86681
Vladimir;Evgenievich;Nikitin;1922;98;83840
Oleg;Stanislavovich;Rogkov;2014;6;48741
Nikolay;Vitalievich;Sobolev;1957;63;29374
Evgeniy;Dmitrievich;Victorov;1988;32;20087
Georgiy;Vitalievich;Artemov;1919;101;51689
Boris;Ivanovich;Rzhevskiy;1942;78;89400
Georgiy;Ivanovich;Ribin;1957;63;59645
Dmitriy;Stanislavovich;Victorov;1977;43;60969
Vitaliy;Ivanovich;Sobolev;2019;1;45326
Andrey;Vitalievich;Moryashov;1938;82;2624
Vasiliy;Vitalievich;Kamishev;1933;87;13977
Oleg;Stanislavovich;Rogkov;1917;103;54817
Alex;Vladimirovich;Lisev;2011;9;90246
Ivan;Evgenievich;Okunevskiy;1939;81;78337
Evgeniy;Olegovich;Lisev;1930;90;25327
Alex;Victorovich;Sobolev;2000;20;3320
Arnold;Petrovich;Ribin;1942;78;89120
Bohdan;Olegovich;Borisov;1955;65;66704
Bohdan;Ivanovich;Borisov;1975;45;98791
Andrey;Dmitrievich;Rzhevskiy;1959;61;51234
Victor;Ivanovich;Artemov;1982;38;23090
